# AlifeAmbience file audit - every file checked with ffprobe (rate/channels/duration) + ffmpeg astats (peak dB)
# run start: 2026-08-06 05:40:23
checked_at	set	taken	path	rate	channels	dur_s	peak_dB	verdict
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/40.ogg	44100	2	16.869751	-32.901074	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/45.ogg	44100	2	9.178390	-13.071549	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/46.ogg	44100	2	5.781791	-22.185494	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/47.ogg	44100	2	4.028277	-34.414206	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/48.ogg	44100	2	2.560068	-26.669690	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/51.ogg	44100	2	2.076417	-16.540606	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/49.ogg	44100	2	2.560068	-29.038745	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/50.ogg	44100	2	2.560068	-28.182225	OK
05:40:38	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/5.ogg	44100	2	14.460249	-24.100098	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/52.ogg	44100	2	3.780159	-16.664789	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/53.ogg	44100	2	7.331701	-26.587650	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/55.ogg	44100	2	3.058662	-29.244728	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/54.ogg	44100	2	7.331701	-29.555242	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/56.ogg	44100	2	4.154535	-12.873429	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/7.ogg	44100	2	14.460295	-24.716666	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/6.ogg	44100	2	14.460317	-24.275280	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_amb/1.ogg	44100	1	2.674286	-16.706201	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_amb/2.ogg	44100	1	2.527007	-12.887899	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_amb/3.ogg	44100	1	2.708844	-16.724366	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/8.ogg	44100	2	14.460295	-21.702891	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_day_spoops/9.ogg	44100	2	14.460317	-23.856211	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/13.ogg	44100	2	3.862766	-27.234677	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/14.ogg	44100	2	4.635329	-24.178729	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/10.ogg	44100	2	17.525737	-26.919000	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/11.ogg	44100	2	17.525737	-20.827516	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/12.ogg	44100	2	14.268662	-20.934358	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/16.ogg	44100	2	7.025488	-25.792950	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/15.ogg	44100	2	15.431950	-26.017686	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/17.ogg	44100	2	4.759252	-30.581122	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/20.ogg	44100	1	3.400907	-26.481062	OK
05:40:39	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/1.ogg	44100	2	68.577415	-27.459128	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/18.ogg	44100	2	13.102880	-25.112948	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/21.ogg	44100	2	15.192109	-27.802246	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/22.ogg	44100	2	15.192109	-28.068989	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/23.ogg	44100	2	7.027075	-27.808615	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/19.ogg	44100	2	34.994444	-29.295928	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/24.ogg	44100	2	7.027075	-33.764435	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/26.ogg	44100	2	4.348957	-31.402427	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/25.ogg	44100	2	7.027075	-25.085158	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/27.ogg	44100	2	10.319433	-29.519927	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/28.ogg	44100	2	11.651678	-26.598259	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/29.ogg	44100	2	8.020658	-23.699718	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/31.ogg	44100	2	1.320000	-24.239722	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/32.ogg	44100	2	1.320000	-25.330147	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/30.ogg	44100	2	15.230454	-31.565811	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/33.ogg	44100	2	3.193651	-25.696249	OK
05:40:40	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/2.ogg	44100	2	88.946939	-25.219821	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/34.ogg	44100	2	4.477279	-25.334475	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/35.ogg	44100	1	8.913878	-27.052664	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/36.ogg	44100	2	2.527052	-21.126579	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/37.ogg	44100	2	6.317868	-13.018449	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/38.ogg	44100	2	3.480000	-22.632479	OK
05:40:41	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/3.ogg	44100	2	56.355692	-25.800724	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/39.ogg	44100	2	6.317868	-12.147136	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/40.ogg	44100	2	0.806032	-20.543027	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/41.ogg	44100	2	0.806032	-21.080213	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/42.ogg	44100	2	0.806032	-22.864002	OK
05:40:42	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/4.ogg	44100	2	17.525692	-20.307634	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/43.ogg	44100	2	2.560068	-26.770923	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/44.ogg	44100	2	2.560068	-29.117158	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/45.ogg	44100	2	2.560068	-25.208550	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/46.ogg	44100	2	1.810204	-25.967135	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/47.ogg	44100	2	1.490771	-27.391967	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/48.ogg	44100	2	2.049796	-24.520478	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/49.ogg	44100	2	6.525578	-28.809772	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/51.ogg	44100	2	6.986236	-28.880817	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/50.ogg	44100	2	15.047256	-27.909147	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/5.ogg	44100	2	17.525737	-17.418491	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_owls/1.ogg	44100	2	5.000000	-26.944134	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/6.ogg	44100	2	17.525737	-21.837019	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/8.ogg	44100	2	18.146100	-28.433562	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/9.ogg	44100	2	18.146100	-30.816700	OK
05:40:43	DEPLOYED	YES	gamedata/sounds/zs/aa_out_night_spoops/7.ogg	44100	2	17.525737	-26.385983	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_owls/3.ogg	44100	2	5.909342	-22.337408	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_owls/4.ogg	44100	2	5.957324	-17.318484	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_owls/5.ogg	44100	2	9.093333	-20.267284	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_owls/6.ogg	44100	2	7.765329	-23.286547	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/10.ogg	44100	1	27.141224	-70.594072	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/1.ogg	44100	2	12.591995	-11.107626	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_pre_storm/1.ogg	44100	2	16.991633	-0.221320	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_pre_storm/2.ogg	44100	2	16.610726	4.731930	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/13.ogg	44100	1	0.336213	-73.371041	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/12.ogg	44100	1	10.985533	-70.685968	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/11.ogg	44100	1	27.110408	-71.319715	OK
05:40:44	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/14.ogg	44100	1	0.472018	-71.905962	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/15.ogg	44100	1	0.350522	-73.528249	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/16.ogg	44100	1	0.271066	-72.821757	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/17.ogg	44100	1	0.303764	-72.591527	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/18.ogg	44100	1	0.205646	-73.618209	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/19.ogg	44100	1	0.260544	-72.023095	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/20.ogg	44100	1	0.365782	-72.995826	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/21.ogg	44100	1	0.417302	-72.969424	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/2.ogg	44100	2	12.591995	-11.867370	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/22.ogg	44100	1	0.388254	-72.800979	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/23.ogg	44100	1	0.312585	-73.126985	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/24.ogg	44100	1	0.308912	-73.499495	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/25.ogg	44100	1	0.190748	-72.277668	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/26.ogg	44100	1	0.330680	-72.416349	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/4.ogg	44100	2	11.992381	-14.374733	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/5.ogg	44100	2	11.992381	-14.915295	OK
05:40:45	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/3.ogg	44100	2	5.983651	-2.957429	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/6.ogg	44100	2	12.087982	-15.501776	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/7.ogg	44100	2	12.087982	-20.449081	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/9.ogg	44100	2	12.087982	-25.197403	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_urban_gust/1.ogg	44100	2	12.087982	-15.501776	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_gust/8.ogg	44100	2	12.087982	-20.255301	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/1.ogg	44100	1	15.791995	-0.034719	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_rain_urban_gust/2.ogg	44100	2	12.087982	-20.255301	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/11.ogg	44100	1	8.464898	-2.787210	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/12.ogg	44100	1	8.503741	-0.484297	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/10.ogg	44100	1	24.351905	-0.168732	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/15.ogg	44100	1	12.240975	3.334590	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/13.ogg	44100	1	13.879864	-0.917473	OK
05:40:46	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/14.ogg	44100	1	22.041179	4.478480	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/16.ogg	44100	1	20.310408	-6.218919	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/17.ogg	44100	1	20.310408	-4.455218	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/18.ogg	44100	1	20.310408	-3.743236	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/21.ogg	44100	1	7.855397	-4.926592	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/2.ogg	44100	1	22.099592	-0.028518	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/20.ogg	44100	1	20.310408	-4.645655	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/22.ogg	44100	1	14.980612	-4.753661	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/19.ogg	44100	2	20.310408	0.506547	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/24.ogg	44100	1	4.505578	2.887675	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/23.ogg	44100	1	14.980612	0.152086	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/28.ogg	44100	1	9.299592	-4.844215	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/26.ogg	44100	1	20.310408	-5.289206	OK
05:40:47	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/25.ogg	44100	1	24.235488	-4.829741	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/29.ogg	44100	1	20.310408	-4.419560	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/3.ogg	44100	1	20.022993	2.006426	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/27.ogg	44100	2	22.517551	0.010836	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/31.ogg	44100	1	20.310408	-4.761791	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/32.ogg	44100	1	20.310408	-4.725977	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/30.ogg	44100	2	20.310408	-0.658507	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/35.ogg	44100	1	7.144512	-0.868072	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/33.ogg	44100	1	20.310408	-4.007661	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/36.ogg	44100	1	21.448209	-0.222641	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/34.ogg	44100	2	20.310408	-0.308808	OK
05:40:48	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/37.ogg	44100	1	13.020317	3.249283	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/38.ogg	44100	1	19.968005	0.011197	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/41.ogg	44100	1	8.772018	0.028523	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/4.ogg	44100	1	17.770635	-0.154755	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/40.ogg	44100	1	16.300408	0.186443	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/39.ogg	44100	1	21.005102	-0.161658	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/43.ogg	44100	1	7.551111	-0.274278	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/44.ogg	44100	1	7.855397	-0.863952	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/42.ogg	44100	1	18.703673	0.870836	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/45.ogg	44100	2	12.000000	-0.271651	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/47.ogg	44100	2	10.735510	-2.328457	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/46.ogg	44100	2	13.899955	-0.532435	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/49.ogg	44100	2	12.953107	-5.231332	OK
05:40:49	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/48.ogg	44100	2	14.508753	-0.351156	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/5.ogg	44100	1	15.000000	-0.083647	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/51.ogg	44100	2	6.685261	-3.523854	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/50.ogg	44100	2	9.772290	4.167395	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/55.ogg	44100	2	3.530431	-5.112373	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/52.ogg	44100	2	9.455873	7.952475	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/53.ogg	44100	2	15.173628	-5.530491	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/54.ogg	44100	2	12.001995	-0.829797	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/57.ogg	44100	2	9.772290	-3.270171	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/56.ogg	44100	2	12.953107	-0.518766	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/59.ogg	44100	2	11.797506	-7.133637	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/58.ogg	44100	2	13.899955	-7.660163	OK
05:40:50	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/6.ogg	44100	1	20.016009	-0.102212	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/60.ogg	44100	2	11.217846	-3.698746	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/61.ogg	44100	2	14.276349	-0.016443	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/64.ogg	44100	2	6.213333	-5.491262	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/62.ogg	44100	2	18.866054	-8.193034	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/66.ogg	44100	2	6.213333	-5.441323	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/63.ogg	44100	2	6.213333	-9.206819	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/65.ogg	44100	2	6.213333	-5.698054	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/68.ogg	44100	2	8.592880	-3.633814	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/7.ogg	44100	1	11.808005	-0.122027	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/69.ogg	44100	2	6.213333	-12.585061	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/67.ogg	44100	2	6.213333	-11.587999	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/70.ogg	44100	2	6.213333	-8.978079	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/73.ogg	44100	2	6.213333	-5.380283	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/72.ogg	44100	2	6.213333	-5.488103	OK
05:40:51	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/71.ogg	44100	2	6.213333	-6.348941	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/8.ogg	44100	1	10.480000	-1.281223	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/74.ogg	44100	2	6.213333	-7.318017	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/9.ogg	44100	2	10.480000	0.104598	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/1.ogg	44100	1	11.348277	-13.823467	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/10.ogg	44100	1	11.470522	-10.049677	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/11.ogg	44100	1	11.470522	-11.930500	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/12.ogg	44100	1	18.164807	-11.940954	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/13.ogg	44100	1	15.015760	-12.040767	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/2.ogg	44100	1	11.470522	-9.512870	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/3.ogg	44100	1	11.470522	-12.540252	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/4.ogg	44100	1	11.470522	-12.582564	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/5.ogg	44100	1	11.470522	-9.983685	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/6.ogg	44100	1	11.470522	-13.459552	OK
05:40:52	DEPLOYED	YES	gamedata/sounds/zs/aa_storm/75.ogg	44100	2	13.578662	-9.417176	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/7.ogg	44100	1	11.470522	-10.845462	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/8.ogg	44100	1	11.470522	-12.150208	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_foliage/9.ogg	44100	1	11.470522	-11.505455	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_urban/1.ogg	44100	2	13.485079	-13.727039	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_urban/2.ogg	44100	2	13.485079	-12.718045	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/1.ogg	44100	2	9.334422	-25.198560	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_storm_urban/3.ogg	44100	2	13.485079	-13.668129	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/10.ogg	44100	2	7.551542	-25.506214	OK
05:40:53	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/11.ogg	44100	2	8.720227	-24.095628	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/12.ogg	44100	2	6.849002	-25.185758	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/13.ogg	44100	2	8.168866	-32.324988	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/2.ogg	44100	2	7.174966	-30.440835	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/3.ogg	44100	2	8.759728	-24.162364	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/4.ogg	44100	2	7.729342	-25.489956	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/5.ogg	44100	2	8.028299	-26.204827	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/7.ogg	44100	2	8.939683	-21.159261	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/6.ogg	44100	2	9.002993	-24.846423	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/8.ogg	44100	2	8.939683	-29.224013	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_tree_sway_fog/9.ogg	44100	2	8.459728	-24.765305	OK
05:40:54	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/1.ogg	44100	2	6.231995	-25.758537	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/10.ogg	44100	2	7.869433	-21.041895	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/11.ogg	44100	2	3.906667	-25.660377	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/12.ogg	44100	1	4.789342	-24.396942	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/14.ogg	44100	2	1.906667	-28.838013	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/13.ogg	44100	2	2.271995	-26.877376	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/16.ogg	44100	2	8.301338	-23.976789	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/15.ogg	44100	2	10.974649	-27.708614	OK
05:40:55	DEPLOYED	YES	gamedata/sounds/zs/aa_ugrnd_ambient_new/2.ogg	44100	1	2.651610	-21.700420	OK
